<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
SAB,20181122,239.98,240.97,237.01,239.98,12800
SAB,20181121,239.98,239.98,236.02,239.98,61600
SAB,20181120,240.77,241.96,238.10,241.47,28270
SAB,20181119,242.96,246.43,239.98,243.45,23290
SAB,20181116,242.96,244.84,239.98,242.96,42550
SAB,20181115,240.48,246.83,238.00,242.96,46990
SAB,20181114,236.02,244.45,235.62,240.98,77240
SAB,20181113,230.37,239.99,230.07,235.62,49110
SAB,20181112,224.02,234.04,222.14,231.06,50480
SAB,20181109,224.12,224.12,221.24,224.02,32970
SAB,20181108,223.13,224.92,221.64,224.02,26180
SAB,20181107,221.44,223.13,218.27,223.13,40070
SAB,20181106,221.14,221.64,217.37,221.44,26860
SAB,20181105,217.18,221.14,216.28,221.14,42370
SAB,20181102,218.17,220.65,216.68,220.15,81350
SAB,20181101,220.65,220.65,216.39,220.15,11320
SAB,20181031,220.35,220.65,214.30,220.65,55160
SAB,20181030,220.15,221.04,210.23,220.35,90870
SAB,20181029,220.15,220.65,219.36,220.15,67050
SAB,20181026,221.54,221.54,217.37,219.36,32970
SAB,20181025,215.29,220.15,215.19,220.15,26680
SAB,20181024,220.54,222.23,218.66,220.15,54220
SAB,20181023,220.15,222.13,218.17,221.04,34600
SAB,20181022,218.17,220.65,216.19,220.15,31600
SAB,20181019,218.17,220.84,216.18,218.17,24610
SAB,20181018,222.03,222.03,219.36,220.15,10210
SAB,20181017,220.15,221.44,219.26,221.14,36550
SAB,20181016,218.76,222.33,218.66,220.15,22050
SAB,20181015,217.19,221.52,216.70,219.65,45960
SAB,20181012,218.66,219.64,215.71,219.16,40990
SAB,20181011,222.60,222.60,215.11,218.66,21230
SAB,20181010,218.37,222.61,218.37,222.60,18450
SAB,20181009,218.37,219.85,216.80,219.85,27710
SAB,20181008,218.37,219.85,216.60,219.85,24950
SAB,20181005,219.65,222.50,218.66,219.85,22290
SAB,20181004,222.61,223.29,221.62,222.60,4940
SAB,20181003,221.62,223.59,221.62,222.31,17230
SAB,20181002,218.86,221.62,216.50,221.62,103220
SAB,20181001,218.96,218.96,216.70,218.86,20780
SAB,20180928,217.67,219.15,216.69,219.16,66090
SAB,20180927,215.61,218.66,214.92,216.69,34790
SAB,20180926,215.71,215.71,213.74,215.61,22560
SAB,20180925,215.61,215.71,214.53,215.71,18180
SAB,20180924,215.71,215.71,214.23,215.61,26420
SAB,20180921,215.22,218.57,214.04,215.71,30810
SAB,20180920,216.69,218.66,215.21,216.60,9720
SAB,20180919,219.65,219.65,216.70,216.69,19770
SAB,20180918,220.63,220.63,218.66,219.65,24680
SAB,20180917,221.62,221.62,218.17,218.76,5410
SAB,20180914,218.66,221.61,218.66,219.45,42150
SAB,20180913,217.68,219.35,217.68,218.66,7230
SAB,20180912,218.76,219.55,216.99,219.45,11530
SAB,20180911,219.65,219.65,216.89,219.65,19770
SAB,20180910,219.35,219.65,216.79,219.65,31480
SAB,20180907,216.69,219.55,215.90,219.45,32790
SAB,20180906,218.66,219.55,215.71,219.45,41630
SAB,20180905,220.44,220.44,217.78,219.55,38610
SAB,20180904,222.60,222.60,220.24,220.44,60720
SAB,20180831,222.60,222.60,219.94,222.60,47370
SAB,20180830,218.86,222.60,218.86,222.60,37240
SAB,20180829,218.66,222.60,216.69,222.60,25460
SAB,20180828,215.71,219.65,215.41,218.66,38360
SAB,20180827,210.78,219.45,210.00,215.71,67490
SAB,20180824,207.83,209.80,206.85,209.80,95550
SAB,20180823,208.82,209.80,207.14,209.31,79280
SAB,20180822,209.80,209.80,206.94,209.80,42550
SAB,20180821,209.80,209.80,205.47,209.80,71180
SAB,20180820,206.94,209.80,206.85,209.80,34660
SAB,20180817,208.81,209.79,206.84,209.80,45730
SAB,20180816,207.83,208.81,204.19,208.81,56860
SAB,20180815,206.84,208.71,204.87,207.83,44610
SAB,20180814,206.84,206.84,204.38,206.84,33560
SAB,20180813,205.86,206.84,203.00,206.84,84580
SAB,20180810,204.87,206.35,200.93,205.86,79050
SAB,20180809,196.99,204.87,196.01,204.87,134190
SAB,20180808,194.04,196.99,192.07,196.99,72620
SAB,20180807,194.53,196.01,190.89,196.01,77380
SAB,20180806,196.90,197.00,194.24,196.01,58550
SAB,20180803,200.44,201.91,196.50,196.90,83590
SAB,20180802,201.03,202.81,199.95,200.93,41290
SAB,20180801,201.92,202.90,200.64,201.92,33350
SAB,20180731,201.03,203.89,200.93,202.41,112500
SAB,20180730,203.89,203.89,201.92,203.69,41840
SAB,20180727,200.05,203.89,200.05,203.89,71130
SAB,20180726,199.56,203.89,199.16,203.89,113290
SAB,20180725,202.60,205.86,202.01,203.89,89120
SAB,20180724,207.83,207.83,202.71,206.84,106300
SAB,20180723,201.91,207.33,200.44,207.34,121840
SAB,20180720,211.77,213.25,197.00,196.99,167500
SAB,20180719,212.86,214.73,211.77,211.77,68430
SAB,20180718,214.72,214.72,211.77,214.63,57210
SAB,20180717,212.76,214.73,210.89,214.72,63080
SAB,20180716,214.72,214.72,210.78,214.63,74340
SAB,20180713,214.72,215.80,210.78,214.72,114030
SAB,20180712,214.72,217.67,214.72,214.82,25860
SAB,20180711,217.38,217.38,213.83,216.69,78980
SAB,20180710,219.55,219.55,214.43,216.69,81620
SAB,20180709,219.55,219.64,216.00,217.38,16370
SAB,20180706,216.69,218.56,212.75,216.69,34770
SAB,20180705,223.49,223.49,216.69,216.69,25820
SAB,20180704,220.63,224.57,220.63,222.60,47480
SAB,20180703,226.54,226.54,221.91,224.67,52210
SAB,20180702,221.62,226.54,217.38,226.54,57880
SAB,20180629,216.10,222.11,212.85,222.11,69820
SAB,20180628,217.87,218.66,213.83,216.10,45520
SAB,20180627,218.76,221.42,218.17,219.35,54630
SAB,20180626,221.61,221.61,218.17,219.35,32870
SAB,20180625,222.60,223.49,220.04,221.91,30380
SAB,20180622,222.60,223.58,219.15,222.60,32580
SAB,20180621,224.48,224.48,218.67,222.60,53980
SAB,20180620,212.76,224.48,212.76,224.48,91770
SAB,20180619,227.03,230.87,212.65,221.62,112000
SAB,20180618,230.48,233.43,227.52,228.51,29860
SAB,20180615,229.50,231.27,224.87,231.07,64480
SAB,20180614,231.67,234.43,229.60,229.60,45510
SAB,20180613,235.41,235.41,230.49,231.57,25070
SAB,20180612,239.35,239.35,232.46,235.41,38540
SAB,20180611,239.35,244.08,238.56,239.35,56660
SAB,20180608,241.32,245.25,239.35,241.32,45080
SAB,20180607,243.29,246.24,239.35,244.27,35980
SAB,20180606,241.32,246.05,240.33,243.29,31750
SAB,20180605,237.48,246.24,235.41,243.88,52080
SAB,20180604,240.34,241.32,235.41,237.97,50940
SAB,20180601,239.34,241.31,232.65,241.32,77480
SAB,20180531,225.56,241.32,220.64,236.39,210920
SAB,20180530,222.31,226.54,217.98,225.56,104040
SAB,20180529,230.68,230.68,218.66,225.56,99830
SAB,20180528,224.57,234.12,224.57,228.51,51610
SAB,20180525,233.24,241.12,230.48,230.48,71290
SAB,20180524,240.33,241.32,229.50,239.15,103370
SAB,20180523,245.25,246.34,237.57,239.35,137620
SAB,20180522,243.98,246.05,241.32,244.17,79840
SAB,20180521,248.61,251.27,243.78,247.23,122730
SAB,20180518,241.81,248.61,238.07,248.61,76970
SAB,20180517,245.75,247.42,237.87,237.87,97390
SAB,20180516,246.24,248.21,240.33,248.21,48810
SAB,20180515,243.78,254.12,238.36,246.24,122170
SAB,20180514,234.42,242.30,226.64,242.30,96830
SAB,20180511,230.48,232.45,224.77,232.45,53000
SAB,20180510,228.51,233.93,216.69,230.48,66110
SAB,20180509,235.41,235.51,227.82,230.48,74870
SAB,20180508,230.78,238.27,226.54,231.37,60600
SAB,20180507,216.69,230.78,216.60,230.78,65630
SAB,20180504,215.70,215.70,212.75,215.71,19780
SAB,20180503,209.80,214.23,209.11,214.03,30530
SAB,20180502,211.77,212.75,209.80,209.90,48470
SAB,20180427,215.22,217.19,209.80,209.80,89760
SAB,20180426,217.68,217.68,213.74,215.71,33360
SAB,20180424,213.74,219.65,211.77,213.74,46310
SAB,20180423,220.63,224.57,212.75,214.23,54110
SAB,20180420,209.01,219.75,209.01,218.66,54550
SAB,20180419,225.36,225.36,209.01,209.01,77190
SAB,20180418,227.53,227.53,223.79,224.57,51070
SAB,20180417,226.74,227.53,224.57,225.56,24610
SAB,20180416,225.56,226.94,224.08,226.05,31290
SAB,20180413,225.65,228.51,224.08,224.38,73370
SAB,20180412,226.54,227.52,224.57,226.54,55840
SAB,20180411,223.68,231.37,223.68,226.54,46760
SAB,20180410,222.51,229.11,220.14,226.54,87150
SAB,20180409,220.64,225.56,220.64,221.62,43750
SAB,20180406,222.61,226.55,222.61,223.79,32490
SAB,20180405,222.70,229.99,219.65,223.79,43680
SAB,20180404,227.53,227.53,219.65,222.60,55540
SAB,20180403,234.42,235.40,225.56,225.56,65850
SAB,20180402,239.84,241.31,234.42,234.42,88560
SAB,20180330,235.51,238.37,235.51,236.98,76080
