<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
DHG,20190513,117.94,117.94,116.44,116.64,11490
DHG,20190510,116.44,117.73,115.44,117.44,34750
DHG,20190509,112.56,117.43,112.56,116.44,32320
DHG,20190508,115.04,117.93,114.15,114.15,84170
DHG,20190507,117.24,117.24,115.45,115.94,24620
DHG,20190506,116.04,117.23,116.04,117.24,8670
DHG,20190503,116.44,117.43,115.54,116.04,8630
DHG,20190502,113.46,117.94,112.46,117.93,30700
DHG,20190426,111.46,115.45,111.46,115.35,12730
DHG,20190425,111.46,113.95,109.97,112.46,55380
DHG,20190424,113.86,113.96,111.57,112.16,16990
DHG,20190423,111.96,114.35,108.97,113.46,104300
DHG,20190422,109.47,118.03,109.47,111.96,17420
DHG,20190419,110.97,111.47,108.48,111.46,69490
DHG,20190418,113.46,113.86,110.97,110.97,14830
DHG,20190417,112.46,113.46,111.47,113.36,4030
DHG,20190416,114.45,114.45,110.47,113.36,21670
DHG,20190412,115.94,115.94,114.35,115.45,4770
DHG,20190411,117.14,117.94,111.96,115.94,56880
DHG,20190410,116.64,117.94,116.64,116.94,20270
DHG,20190409,117.83,117.83,116.93,116.94,32910
DHG,20190408,118.43,118.43,116.54,117.83,12500
DHG,20190405,119.43,119.43,117.44,118.43,23470
DHG,20190404,117.43,120.42,117.43,119.43,191570
DHG,20190403,117.93,117.93,116.93,117.73,33170
DHG,20190402,117.44,117.74,116.94,117.73,35570
DHG,20190401,117.73,117.73,116.93,117.44,37430
DHG,20190329,117.44,117.94,117.24,117.73,34530
DHG,20190328,117.14,117.94,117.14,117.64,24680
DHG,20190327,117.34,117.74,117.04,117.44,87730
DHG,20190326,118.23,118.23,116.74,117.44,21020
DHG,20190325,118.33,118.43,116.64,118.23,67520
DHG,20190322,118.43,118.43,115.44,118.33,62100
DHG,20190321,117.44,118.43,116.84,117.73,45590
DHG,20190320,116.34,116.94,116.34,116.64,232530
DHG,20190319,116.44,116.54,116.34,116.44,259680
DHG,20190318,116.04,116.74,116.04,116.54,246440
DHG,20190315,116.14,116.74,115.84,116.04,298800
DHG,20190314,116.44,116.44,115.44,116.14,412000
DHG,20190313,116.64,116.94,116.34,116.44,75180
DHG,20190312,116.53,116.73,114.77,115.94,276840
DHG,20190311,116.53,116.72,116.33,116.53,454340
DHG,20190308,116.63,116.82,116.43,116.43,208810
DHG,20190307,116.43,117.02,116.43,116.43,405240
DHG,20190306,115.94,117.02,115.94,116.43,278020
DHG,20190305,116.43,116.72,115.55,116.04,245400
DHG,20190304,115.45,116.72,115.45,116.43,295810
DHG,20190301,113.49,116.43,113.49,116.43,503080
DHG,20190228,113.88,116.13,111.63,115.94,1169730
DHG,20190227,109.58,113.59,109.58,113.49,849530
DHG,20190226,106.84,112.02,106.84,109.48,596640
DHG,20190225,100.78,106.75,100.09,106.74,1430570
DHG,20190222,94.02,99.79,94.02,99.80,601580
DHG,20190221,93.44,95.39,91.97,95.39,557900
DHG,20190220,94.90,94.90,92.75,94.12,341930
DHG,20190219,94.90,95.88,91.96,95.88,883330
DHG,20190218,92.46,94.90,88.84,94.90,982670
DHG,20190215,86.10,90.99,86.10,90.99,446610
DHG,20190214,85.12,86.88,85.12,86.88,167680
DHG,20190213,83.56,84.24,83.36,84.24,96080
DHG,20190212,83.65,83.65,83.16,83.46,51990
DHG,20190211,83.26,83.55,82.58,83.16,20660
DHG,20190201,83.16,83.26,81.99,83.26,44490
DHG,20190131,82.19,83.17,82.19,83.16,26930
DHG,20190130,82.19,82.58,81.79,82.19,15690
DHG,20190129,82.67,82.67,81.50,81.99,58520
DHG,20190128,83.07,83.07,81.70,81.99,49110
DHG,20190125,81.70,83.17,81.70,83.07,64480
DHG,20190124,81.79,82.38,81.79,82.19,29390
DHG,20190123,81.79,83.75,81.79,81.99,135070
DHG,20190122,82.48,83.16,81.21,82.77,105950
DHG,20190121,81.79,82.47,81.20,82.48,96600
DHG,20190118,80.82,81.99,80.72,81.79,76910
DHG,20190117,78.76,81.70,78.76,80.82,117620
DHG,20190116,79.45,80.42,79.25,80.33,102050
DHG,20190115,78.86,80.23,78.27,79.25,101570
DHG,20190114,78.27,80.22,76.31,79.25,211030
DHG,20190111,76.81,78.47,74.36,78.17,139310
DHG,20190110,73.38,76.61,73.38,75.83,82280
DHG,20190109,73.77,74.45,73.38,73.87,103150
DHG,20190108,74.36,74.36,72.89,73.18,75610
DHG,20190107,71.91,73.67,71.91,73.38,70990
DHG,20190104,71.91,72.20,71.13,71.91,53830
DHG,20190103,74.35,74.55,71.91,71.91,183400
DHG,20190102,76.31,77.09,74.55,74.55,46610
DHG,20181228,74.75,77.29,73.87,77.29,74670
DHG,20181227,74.06,75.04,74.06,74.16,109780
DHG,20181226,75.92,75.92,74.06,74.06,85160
DHG,20181225,71.52,76.31,71.52,75.92,100820
DHG,20181224,78.27,78.27,76.80,76.80,53390
DHG,20181221,76.41,78.27,76.41,78.27,90950
DHG,20181220,79.34,80.22,78.46,78.76,143150
DHG,20181219,80.62,81.01,79.25,79.93,175620
DHG,20181218,81.20,81.20,80.32,80.62,64590
DHG,20181217,80.72,81.80,80.52,81.40,97690
DHG,20181214,81.01,81.21,80.52,80.72,102580
DHG,20181213,81.11,81.21,80.62,80.72,135940
DHG,20181212,81.11,81.20,80.72,81.01,61540
DHG,20181211,81.31,82.19,80.23,80.52,149090
DHG,20181210,82.18,82.67,81.99,82.19,80510
DHG,20181207,82.19,82.87,82.19,82.67,118540
DHG,20181206,82.19,82.78,81.70,82.09,95310
DHG,20181205,81.40,82.19,81.21,82.19,69670
DHG,20181204,82.58,82.78,81.70,81.99,205210
DHG,20181203,80.23,81.80,80.23,81.70,165620
DHG,20181130,79.64,80.72,79.25,80.23,57690
DHG,20181129,81.30,81.79,79.94,80.72,119630
DHG,20181128,81.11,81.11,80.23,80.62,47270
DHG,20181127,82.19,82.19,80.43,80.82,100430
DHG,20181126,83.17,83.17,81.90,82.19,25610
DHG,20181123,83.36,83.36,81.89,82.19,71810
DHG,20181122,82.67,84.04,82.67,83.36,157080
DHG,20181121,82.67,82.67,81.69,82.67,47700
DHG,20181120,80.91,83.16,80.91,82.67,91970
DHG,20181119,80.52,81.79,80.42,81.30,70030
DHG,20181116,80.52,80.72,79.84,80.52,83630
DHG,20181115,80.62,81.11,79.94,80.52,47700
DHG,20181114,80.33,81.21,80.23,80.62,92660
DHG,20181113,80.23,81.50,80.23,80.23,108540
DHG,20181112,82.68,82.97,81.70,82.87,54780
DHG,20181109,83.16,84.14,82.08,82.97,119420
DHG,20181108,81.21,83.95,81.21,83.55,182360
DHG,20181107,83.16,83.16,81.20,82.19,149960
DHG,20181106,81.21,84.15,81.21,83.16,253740
DHG,20181105,81.21,81.21,80.82,81.21,65270
DHG,20181102,81.99,82.97,81.89,81.99,145090
DHG,20181101,82.19,83.17,81.41,81.99,35970
DHG,20181031,81.89,83.16,81.89,82.19,49160
DHG,20181030,81.99,82.19,81.60,81.89,50000
DHG,20181029,83.16,83.26,80.32,81.99,76330
DHG,20181026,84.14,84.93,82.87,83.26,63080
DHG,20181025,83.26,84.14,82.67,83.36,62280
DHG,20181024,86.59,86.59,85.12,85.12,42270
DHG,20181023,87.07,87.07,85.12,85.32,36960
DHG,20181022,85.61,86.59,85.61,86.39,73940
DHG,20181019,87.57,88.55,86.20,86.20,101900
DHG,20181018,89.23,89.23,88.05,88.06,56970
DHG,20181017,89.43,90.02,89.04,89.03,95080
DHG,20181016,89.52,90.01,89.23,89.43,45590
DHG,20181015,90.02,90.11,88.06,89.52,101730
DHG,20181012,85.31,89.81,85.31,89.82,143180
DHG,20181011,89.03,89.03,86.68,87.76,147750
DHG,20181010,89.52,90.69,89.52,90.01,89600
DHG,20181009,91.48,91.48,89.52,89.52,457530
DHG,20181008,91.58,92.95,91.58,91.77,79690
DHG,20181005,91.97,93.05,91.77,91.97,180180
DHG,20181004,94.90,94.90,91.96,91.97,167410
DHG,20181003,94.90,95.78,94.31,94.90,163570
DHG,20181002,95.98,97.84,94.90,94.90,259730
DHG,20181001,97.45,97.84,94.81,97.84,567870
DHG,20180928,98.82,98.82,97.55,97.84,184130
DHG,20180927,97.45,98.82,96.08,98.82,466990
DHG,20180926,94.22,96.86,94.22,96.86,335060
DHG,20180925,94.22,95.10,93.25,94.90,338900
DHG,20180924,94.13,94.71,94.13,94.42,217880
DHG,20180921,94.90,95.29,93.04,94.81,363560
DHG,20180920,92.95,94.90,92.95,94.90,216290
DHG,20180919,92.46,93.44,92.07,93.24,390610
DHG,20180918,91.87,92.26,90.60,92.07,344140
DHG,20180917,90.50,92.36,90.11,91.97,239330
DHG,20180914,91.29,91.97,90.41,90.50,214610
DHG,20180913,90.01,91.97,90.01,91.19,356780
DHG,20180912,90.50,91.28,90.01,90.01,130450
DHG,20180911,89.52,90.50,89.52,90.11,128150
DHG,20180910,90.01,90.01,89.52,89.91,163480
DHG,20180907,89.72,90.11,89.43,90.01,191870
DHG,20180906,89.62,90.01,89.03,89.43,144820
DHG,20180905,90.70,90.70,89.23,89.62,250890
DHG,20180904,90.90,91.88,90.21,90.70,339340
DHG,20180831,91.78,91.78,90.31,90.31,166350
DHG,20180830,89.52,90.60,89.32,90.31,360620
DHG,20180829,90.99,90.99,89.33,89.52,245480
DHG,20180828,91.97,91.97,90.50,90.70,238860
DHG,20180827,93.93,93.93,91.78,91.77,221890
DHG,20180824,93.64,93.93,92.76,93.93,174220
DHG,20180823,94.42,94.52,93.73,93.93,146570
DHG,20180822,94.91,95.30,94.42,94.81,186800
DHG,20180821,92.95,93.93,90.90,93.93,401520
DHG,20180820,97.35,97.35,93.93,93.93,432940
DHG,20180817,99.80,100.58,97.35,97.35,101420
DHG,20180816,99.30,99.79,98.32,99.80,60120
DHG,20180815,103.32,103.32,100.29,101.26,99230
DHG,20180814,104.69,105.67,103.22,103.32,135560
DHG,20180813,100.58,104.69,99.80,104.69,235740
DHG,20180810,98.82,100.48,97.94,100.29,270210
DHG,20180809,100.29,100.68,97.84,98.23,384400
DHG,20180808,100.58,100.58,99.60,99.80,376330
DHG,20180807,98.43,100.29,98.43,99.80,260720
DHG,20180806,97.94,100.58,97.94,99.80,328950
DHG,20180803,97.54,98.33,97.54,97.84,213860
DHG,20180802,97.74,97.84,95.98,97.25,134880
DHG,20180801,98.33,98.33,97.06,97.25,161110
DHG,20180731,97.84,98.72,97.84,98.23,151180
DHG,20180730,97.65,98.33,97.35,97.84,192230
DHG,20180727,96.09,96.96,96.09,96.67,92550
DHG,20180726,96.86,97.34,96.08,96.09,93460
DHG,20180725,95.89,97.34,95.89,95.89,138720
DHG,20180724,96.18,96.86,95.41,95.89,152850
DHG,20180723,96.37,97.73,95.89,96.86,174830
DHG,20180720,98.80,99.28,96.86,97.05,155310
DHG,20180719,98.80,100.64,98.32,99.28,377100
DHG,20180718,99.28,99.76,98.02,98.80,127920
DHG,20180717,98.31,100.25,97.34,99.28,90850
DHG,20180716,99.19,99.28,97.83,98.60,291540
DHG,20180713,97.05,97.34,95.79,96.57,156490
DHG,20180712,95.60,96.86,95.12,96.86,69960
DHG,20180711,97.73,97.73,95.21,95.89,319240
DHG,20180710,96.86,98.61,96.18,97.73,95360
DHG,20180709,99.00,99.77,95.90,95.99,181800
DHG,20180706,101.90,102.67,100.74,100.74,198490
DHG,20180705,99.76,103.44,99.76,101.90,681290
DHG,20180704,95.12,97.64,95.12,96.76,630930
DHG,20180703,96.86,98.31,94.92,95.12,154540
DHG,20180702,98.80,98.80,94.93,96.86,133980
DHG,20180629,99.28,99.28,97.35,98.80,129130
DHG,20180628,96.86,99.96,96.76,98.80,275810
DHG,20180627,98.90,100.26,98.90,100.25,143750
DHG,20180626,100.74,101.22,98.80,100.74,47270
DHG,20180625,101.22,103.55,99.87,101.22,92230
DHG,20180622,96.86,102.67,96.86,101.32,298920
DHG,20180621,98.41,100.15,96.66,96.86,315830
DHG,20180620,96.86,99.67,96.76,98.31,109510
DHG,20180619,99.77,99.77,94.93,96.86,225330
DHG,20180618,101.61,101.61,98.32,99.77,89950
DHG,20180615,100.73,101.70,99.76,101.61,22210
DHG,20180614,101.70,102.67,101.02,101.70,69250
DHG,20180613,101.71,101.71,99.29,101.70,70400
DHG,20180612,104.22,104.22,97.83,101.32,210600
DHG,20180611,104.61,105.10,104.13,104.22,64860
DHG,20180608,106.55,106.55,105.10,105.58,252930
DHG,20180607,105.58,108.49,103.64,106.55,441250
DHG,20180606,109.45,109.45,106.55,106.55,342200
DHG,20180605,106.55,111.39,106.06,111.39,377330
DHG,20180604,104.22,105.58,102.09,105.58,209010
DHG,20180601,99.77,101.70,99.77,101.22,160890
DHG,20180531,95.89,101.70,95.89,101.22,166620
DHG,20180530,97.83,98.60,96.09,96.86,56430
DHG,20180529,92.02,99.48,92.02,97.83,153430
DHG,20180528,96.38,97.83,92.99,92.99,146930
DHG,20180525,97.83,98.80,96.86,96.86,60860
DHG,20180524,99.77,99.77,97.54,97.83,73200
DHG,20180523,96.86,100.74,96.86,99.77,90230
DHG,20180522,99.86,101.51,93.28,98.80,116210
DHG,20180521,101.71,101.71,100.25,100.25,119230
DHG,20180518,98.31,101.22,98.31,99.77,178930
DHG,20180517,101.22,101.70,99.96,99.96,44230
DHG,20180516,104.61,104.80,100.74,101.22,53500
DHG,20180515,101.61,105.58,101.61,104.32,100980
DHG,20180514,101.71,101.71,100.26,101.32,46490
DHG,20180511,100.74,100.74,97.83,100.74,49150
DHG,20180510,100.74,101.12,98.80,100.74,110610
DHG,20180509,100.74,101.03,96.87,100.93,109480
DHG,20180508,99.67,102.09,98.80,100.74,161380
DHG,20180507,95.12,100.83,95.12,98.80,86320
DHG,20180504,94.44,96.86,94.44,95.60,50650
DHG,20180503,94.92,95.89,92.98,94.54,216270
DHG,20180502,96.86,96.86,94.05,95.89,229850
DHG,20180427,96.86,98.32,94.83,96.86,186670
DHG,20180426,102.67,102.67,96.86,97.25,189750
DHG,20180424,103.64,103.64,101.31,102.19,118240
DHG,20180423,104.61,107.03,103.55,103.54,212910
DHG,20180420,105.58,106.55,105.10,105.58,94290
DHG,20180419,105.58,107.52,103.65,105.58,306420
DHG,20180418,108.98,110.14,107.52,107.52,266010
DHG,20180417,108.98,109.17,107.43,108.88,229880
DHG,20180416,109.46,109.75,108.78,109.17,221500
DHG,20180413,108.98,109.84,107.05,109.17,387880
DHG,20180412,108.01,108.97,107.04,108.30,242800
DHG,20180411,108.49,108.97,106.08,107.91,435940
DHG,20180410,106.08,107.82,104.83,107.04,373370
DHG,20180409,107.62,109.46,105.12,106.08,480240
DHG,20180406,110.61,110.61,108.01,108.30,265920
DHG,20180405,110.90,111.77,109.17,110.61,275240
DHG,20180404,110.90,111.87,109.55,109.94,480080
DHG,20180403,107.91,111.67,106.66,109.94,407200
DHG,20180402,108.78,109.84,107.04,107.91,191270
DHG,20180330,104.06,109.36,104.06,107.04,220400
DHG,20180329,107.24,108.98,103.10,104.25,530590
DHG,20180328,111.77,112.06,107.33,108.40,624970
DHG,20180327,113.60,113.60,110.23,111.38,393450
DHG,20180326,112.15,113.79,111.86,112.83,426060
DHG,20180323,101.26,110.91,101.26,110.90,887370
DHG,20180322,109.45,110.80,105.11,105.12,288850
DHG,20180321,109.46,111.87,103.19,108.97,548210
DHG,20180320,99.82,108.11,99.82,108.11,634130
DHG,20180319,100.29,102.89,100.29,101.07,377010
DHG,20180316,99.23,101.35,98.85,100.29,360330
DHG,20180315,95.47,98.85,94.99,97.40,350300
DHG,20180314,94.50,95.86,94.50,94.99,373210
DHG,20180313,95.18,95.18,92.67,95.18,111210
DHG,20180312,92.48,95.47,92.48,95.18,56990
DHG,20180309,93.54,93.54,92.48,92.48,314010
DHG,20180308,93.06,94.89,93.06,93.54,246250
DHG,20180307,95.56,95.95,93.06,93.06,225350
DHG,20180306,96.92,97.98,96.15,96.24,283590
DHG,20180305,101.17,101.17,96.44,96.44,224800
DHG,20180302,101.26,101.26,99.81,100.78,183930
DHG,20180301,101.26,102.03,99.90,101.26,110640
DHG,20180228,101.16,102.23,100.39,100.58,140150
DHG,20180227,101.16,102.70,100.29,101.84,286630
DHG,20180226,100.10,103.09,100.10,100.39,276350
DHG,20180223,100.48,101.25,99.81,100.78,133910
DHG,20180222,102.22,102.22,99.33,100.29,147210
DHG,20180221,100.39,102.71,100.29,102.03,147660
DHG,20180213,95.19,99.33,94.90,99.33,189680
DHG,20180212,94.79,94.79,92.58,94.80,88320
DHG,20180209,91.61,94.02,88.04,93.54,112100
DHG,20180208,90.65,95.95,90.17,91.61,194600
DHG,20180207,88.73,89.79,86.89,89.78,126920
DHG,20180206,80.71,86.79,80.71,84.00,308790
DHG,20180205,91.62,92.58,86.80,86.79,197820
DHG,20180202,94.02,94.02,91.52,91.81,295390
DHG,20180201,95.85,96.05,93.54,93.83,340830
DHG,20180131,95.86,96.73,95.57,95.95,318060
DHG,20180130,98.17,98.27,95.66,95.86,457830
DHG,20180129,99.23,99.71,97.98,98.17,260500
DHG,20180126,97.41,99.24,96.92,98.17,223730
DHG,20180125,97.50,97.89,95.48,95.67,1018840
DHG,20180122,98.27,99.81,98.07,98.37,402700
DHG,20180119,99.53,101.74,99.53,100.58,291080
DHG,20180118,98.56,102.03,98.46,99.43,332450
DHG,20180117,105.12,105.12,101.74,102.22,322600
DHG,20180116,105.40,107.04,104.05,105.02,222240
DHG,20180115,104.15,106.08,103.76,106.08,195130
DHG,20180112,104.64,105.41,104.15,104.44,180410
DHG,20180111,106.08,106.08,104.15,105.60,139270
DHG,20180110,106.08,108.30,104.63,105.60,427590
DHG,20180109,103.28,106.56,103.28,104.44,477610
DHG,20180108,104.63,105.02,102.03,103.57,429150
DHG,20180105,109.55,109.55,105.12,105.21,512310
DHG,20180104,109.93,110.42,108.97,109.65,373480
DHG,20180103,110.42,111.38,110.32,110.32,445800
DHG,20180102,109.45,111.38,108.97,110.90,371870
DHG,20171229,112.35,113.70,110.42,110.90,280000
DHG,20171228,107.63,112.16,107.54,112.16,688850
DHG,20171227,108.95,108.95,106.86,106.86,170630
DHG,20171226,109.71,109.71,107.99,108.76,132270
DHG,20171225,108.48,110.67,108.48,108.47,169230
DHG,20171222,108.00,109.43,106.10,109.43,320810
DHG,20171221,108.47,109.80,107.99,108.00,165980
DHG,20171220,110.85,110.95,107.61,108.47,211740
DHG,20171219,110.19,111.43,108.95,110.85,431270
DHG,20171218,107.52,109.71,107.04,109.43,307070
DHG,20171215,107.05,107.53,105.15,107.52,189200
DHG,20171214,108.48,108.57,107.05,107.05,268140
DHG,20171213,103.62,107.71,103.62,107.05,661520
DHG,20171212,101.05,103.24,100.48,102.48,483750
DHG,20171211,101.81,101.81,100.10,101.05,198880
DHG,20171208,102.67,102.67,100.86,101.81,59460
DHG,20171207,102.29,102.58,101.15,101.81,70730
DHG,20171206,100.86,101.34,99.05,101.34,163490
DHG,20171205,104.48,104.48,100.86,100.86,233980
DHG,20171204,103.62,104.47,102.29,104.38,189000
DHG,20171201,104.19,104.19,101.81,102.00,164440
DHG,20171130,100.68,103.43,100.68,101.81,342840
DHG,20171129,99.91,100.58,97.53,100.58,221480
DHG,20171128,101.72,102.20,98.96,99.91,182280
DHG,20171127,100.38,101.71,99.81,101.72,134760
DHG,20171124,99.44,99.91,98.58,99.81,203080
DHG,20171123,99.72,101.34,98.48,98.96,360850
DHG,20171122,97.63,99.44,97.63,99.15,197750
DHG,20171121,96.67,99.91,96.67,98.96,487930
DHG,20171120,95.15,97.05,93.25,96.67,222420
DHG,20171117,98.77,98.77,94.49,95.15,251680
DHG,20171116,95.16,98.77,94.68,97.63,314830
DHG,20171115,92.10,95.15,91.53,94.68,408510
DHG,20171114,89.92,92.29,89.92,90.58,256070
DHG,20171113,91.26,91.26,88.88,89.44,676310
DHG,20171110,92.59,92.59,90.87,91.16,213970
DHG,20171109,92.40,92.78,91.83,92.30,141840
DHG,20171108,92.11,92.11,91.15,91.54,105660
DHG,20171107,92.20,92.20,90.40,91.44,123930
DHG,20171106,93.25,93.25,91.16,92.30,182420
DHG,20171103,85.64,91.16,85.64,91.16,169990
DHG,20171102,86.58,90.39,85.63,85.64,309560
DHG,20171101,95.06,95.06,88.87,90.39,614250
DHG,20171031,99.91,99.91,95.15,95.44,396560
DHG,20171030,100.67,102.76,99.53,99.91,193990
DHG,20171027,100.87,101.82,100.67,100.67,111210
DHG,20171026,100.01,102.77,100.01,100.77,141170
DHG,20171025,101.81,102.76,100.67,100.77,196200
DHG,20171024,104.67,106.09,101.81,102.76,254420
DHG,20171023,108.47,108.47,105.14,106.19,212050
DHG,20171020,108.85,113.13,108.47,108.66,445310
DHG,20171019,107.05,111.33,105.91,110.85,504930
DHG,20171018,108.00,108.00,106.47,106.48,216230
DHG,20171017,105.90,109.33,105.52,107.52,385150
DHG,20171016,100.86,105.62,100.00,105.14,346030
DHG,20171013,102.67,102.67,100.86,100.86,62060
DHG,20171012,100.58,103.72,100.29,101.91,181960
DHG,20171011,99.82,100.67,99.44,100.10,32350
DHG,20171010,99.43,99.91,98.96,99.34,94480
DHG,20171009,100.77,100.77,99.53,99.53,85100
DHG,20171006,100.38,100.67,100.19,100.20,62110
DHG,20171005,100.86,101.34,100.57,100.67,31260
DHG,20171004,100.10,101.72,100.10,100.86,34020
DHG,20171003,100.96,101.82,100.58,100.96,72360
DHG,20171002,101.34,102.29,100.96,100.96,61410
DHG,20170929,100.96,101.82,100.96,101.34,23160
DHG,20170928,101.81,101.81,101.24,101.34,64090
DHG,20170927,103.24,103.24,101.62,101.81,43990
DHG,20170926,103.05,104.19,101.72,102.76,47040
DHG,20170925,101.15,103.72,101.15,103.05,68760
DHG,20170922,101.91,102.10,100.86,101.15,133150
DHG,20170921,103.43,103.72,101.81,102.10,102060
DHG,20170920,104.20,104.29,103.24,103.43,81640
DHG,20170919,105.62,105.62,103.71,103.72,80710
DHG,20170918,106.76,107.14,105.14,105.52,158760
DHG,20170915,102.70,106.19,101.66,105.81,306480
DHG,20170914,101.84,102.60,101.66,101.66,63740
DHG,20170913,101.28,101.75,100.43,101.75,100390
DHG,20170912,100.43,100.43,99.11,99.96,94420
DHG,20170911,99.49,102.32,99.49,100.43,79360
DHG,20170908,100.72,100.72,98.64,99.49,123690
DHG,20170907,99.68,99.68,97.80,98.36,127250
DHG,20170906,102.04,102.32,99.87,99.87,170750
DHG,20170905,102.79,103.55,101.85,102.04,89060
DHG,20170901,103.55,104.68,102.70,102.98,79110
DHG,20170831,103.55,103.55,102.60,102.70,62370
DHG,20170830,103.92,104.20,102.88,103.17,35760
DHG,20170829,103.64,104.40,102.79,103.73,66470
DHG,20170828,104.21,104.21,102.79,104.02,84760
DHG,20170825,104.49,105.06,103.45,104.02,66880
DHG,20170824,104.67,104.67,103.16,103.17,65640
DHG,20170823,102.79,103.73,102.32,103.07,42050
DHG,20170822,104.49,104.49,103.08,103.07,75350
DHG,20170821,104.67,105.43,103.92,104.49,84500
DHG,20170818,105.53,105.53,103.74,103.73,43050
DHG,20170817,106.18,107.31,104.67,104.68,80380
DHG,20170816,106.56,106.56,105.62,105.71,77980
DHG,20170815,108.35,108.35,106.09,106.56,83340
DHG,20170814,102.79,107.69,102.32,107.41,368400
DHG,20170811,103.74,103.74,101.85,102.79,48830
DHG,20170810,103.73,103.73,102.23,102.70,98430
DHG,20170809,103.07,106.56,100.90,101.66,328770
DHG,20170808,105.62,105.81,103.26,103.26,281050
DHG,20170807,107.32,107.51,105.15,105.81,324750
DHG,20170804,107.13,107.50,105.99,107.32,218420
DHG,20170803,109.77,109.77,107.50,107.88,227970
DHG,20170802,109.39,110.33,108.45,109.39,276950
DHG,20170801,110.34,111.28,109.39,109.39,160250
DHG,20170731,109.39,111.75,107.50,109.77,354460
DHG,20170728,109.39,110.52,107.98,109.20,69670
DHG,20170727,111.09,111.28,109.02,109.39,129130
DHG,20170726,108.45,111.18,107.88,111.09,280700
DHG,20170725,107.60,108.45,106.66,108.26,168350
DHG,20170724,105.62,110.53,104.49,108.17,338800
DHG,20170721,111.75,111.75,107.51,107.51,338190
DHG,20170720,112.22,112.88,111.28,111.28,252040
DHG,20170719,112.03,112.50,111.28,112.22,99250
DHG,20170718,110.33,114.10,108.63,112.03,281920
DHG,20170717,114.58,114.96,109.68,110.52,217290
DHG,20170714,112.04,116.00,111.28,114.58,368620
DHG,20170713,108.45,109.49,108.36,109.49,799020
DHG,20170712,107.03,108.82,106.75,108.45,255920
DHG,20170711,109.39,109.39,101.85,106.56,623110
DHG,20170710,113.17,113.17,109.39,109.39,413580
DHG,20170707,115.05,115.15,113.26,113.26,217530
DHG,20170706,115.90,116.09,114.29,114.96,209320
DHG,20170705,115.05,115.52,113.73,114.86,96340
DHG,20170704,114.77,115.43,112.22,114.01,287730
DHG,20170703,116.28,118.07,115.05,115.05,516590
DHG,20170630,117.22,117.31,116.47,117.22,118360
DHG,20170629,117.41,117.41,116.00,117.22,116190
DHG,20170628,116.46,118.35,115.05,117.13,197350
DHG,20170627,113.16,117.88,109.86,115.99,413960
DHG,20170626,118.82,118.82,113.16,113.16,579880
DHG,20170623,120.62,120.62,118.35,118.35,421850
DHG,20170622,122.50,122.59,118.92,120.71,358980
DHG,20170621,120.71,122.60,119.77,121.65,394410
DHG,20170620,119.29,122.12,117.88,120.71,299510
DHG,20170619,121.65,122.03,118.82,119.29,574070
DHG,20170616,119.20,123.07,119.20,121.65,156210
DHG,20170615,118.92,121.47,118.83,119.20,284060
DHG,20170614,120.43,120.43,117.79,118.92,153050
DHG,20170613,118.82,119.58,117.13,119.11,188080
DHG,20170612,119.77,125.61,116.46,117.41,356720
DHG,20170609,117.69,120.90,117.41,120.52,484600
DHG,20170608,106.56,113.07,105.71,113.07,516370
